SETOR;TRABALHO;PECA;TEMPO
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010CYCRB;6
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5009IKCRB;6.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004I3CRB;4.443
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004ICCRB;4.443
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004F3CRB;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B50101CCRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5065C7R0B;4.445
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5A7A21C0B;4.912
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004IFCRB;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;A5A785FC0C;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5012I4CRB;5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5007CACRB;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5005CYCRB;4.643
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5007C8CRB;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5007C7CRB;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;A5A789DC0C;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B50021CCRB;5.185
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5003CBCRB;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5007CNCRB;4.443
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5007I4CRB;4.443
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008I9CR3;4.1
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008CZCRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010ICCRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5009CNCRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010CMCRB;4.1
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5007CKCR3;2.582
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5012ICCRB;4.659
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5000IHCRB;4.1
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5001IHCRB;1.705
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5002IHCRB;1.705
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5009I4CRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5006CKCR3;5.575
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5001CYCRB;4.66
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008I4CRB;6.9
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5014CLCRB;5.575
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5811C2CRB;3.733
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5012CYCRB;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5808C1CR1;6.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5002I9CR3;5.575
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008CMCRB;3.18
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5006CNCRB;5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011I4CRB;5.424
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5002CKCR3;3.888
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5001ICCRB;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5007CLCRB;7.2
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5003C0CRB;5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5001IKCRB;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011CMCRB;5.8
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B50011CCRB;2.619
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B50111CCRB;2.916
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5015CLCRB;2.847
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5009ICCRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010C0CRB;7.368
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5000C7CRB;3.888
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5000I9CR3;4.101
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5001C7CRB;4.375
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5001CKCR3;2.625
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5003C7CRB;4.445
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004C7CRB;2.8
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5005C7CRB;4.445
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5007CMCRB;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5009CLCRB;8.2
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008I3CRB;4.704
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5009CNCR0;9.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010CLCR0;8.2
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5810C1CR1;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5015CKCRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010CLCRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5003I3CRB;4.392
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5006CLCRB;4.48
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5007I3CRB;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011CNCRB;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011C0CRB;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5014CKCRB;6.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5015I9CRB;7.777
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5814C2CRB;4.6
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010I4CRB;4.4
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5009CMCRB;6
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010CNCR0;7.777
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5013CYCRB;4.704
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5814C1CR1;2.6
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5815C1CR1;2.6
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5005CNCRB;4.66
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008CKCR3;4.367
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5009CKCR3;2.625
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5815C2CRB;5.424
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5005I3CRB;6
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008CNCR0;7.2
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010CNCRB;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011CLCRB;4.438
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011CNCR0;5.2
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5014I9CRB;6.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5009CLCR0;7.2
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5808C2CR0;6.7
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5809C2CRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011CLCR0;4.392
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011CYCRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5012CMCRB;5.8
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011CMCR0;5.25
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008CNCRB;6
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5006I4CRB;4.392
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5012CLCRB;4.659
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5012CLCR0;5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5012C0CRB;5.424
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5810C2CRB;4.392
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5815C2CR0;5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5006I3CRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5808C2CRB;7.2
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5005I9CR3;4.367
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5009CLCRB;10.584
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5008CNCRB;7.777
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5000CBCRB;2.02
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5014I9CRB;9.956
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5005CYCRB;4.912
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5012IKCRB;5.424
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5011IKCRB;4.101
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5003C7CRB;1.274
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B50121CCRB;5.424
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5010IKCRB;6.3
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B50091CCRB;9.956
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5009IKCRB;6.667
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5014CKCRB;8.75
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5009ICCRB;10.584
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5008CNCR0;6
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5009CMCRB;9.956
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5000C7CRB;0.984
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5000C7CRZ;1.705
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5001C7CRB;1.169
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5001C7CRZ;1.705
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5004C7CRB;1.356
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5005C7CRB;1.076
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5000CLCRB;1.503
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5012CYCRB;5.833
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5010CKCR3;1.946
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5047C7R2B;8.75
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5007I4CRB;4.443
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5003CKCR3;3.517
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B50031CCRB;4.666
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5065C7R0B;6.667
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5025CQCR3;0.273
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5025CSCR3;0.7
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B50021CCRB;4
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5001IKCRB;4.667
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5004ICCRB;4.443
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5004IGCRB;4.461
MONTAGEM;06 - MONTAR PEÇA BOA-V003;A5A7890C0C;4.639
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5A7894C0B;4.828
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5007CNCRB;4.443
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5004I3CRB;4.443
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5004CKCR3;3.888
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5008CLCRB;4.444
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5007C7CRB;4.639
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5057C7R1B;4.445
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5808C1CR1;9.956
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5010CYCRB;10.584
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5808C2CRB;7.777
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5005I3CRB;9.956
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B5008I4CRB;10.584
MONTAGEM;06 - MONTAR PEÇA BOA-V003;B50101CCRB;6.3
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5009CLCRB;9.956
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5001IKCRB;4.402
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5009C0CRB;9.956
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5009IKCRB;9.956
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5808C2CRB;9.956
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5009ICCRB;9.956
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5014I9CRB;10
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5004CKCR3;3.888
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5000C7CRB;2.8
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5001C7CRB;2.8
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5004C7CRB;4.445
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5008I4CRB;7.777
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5010CYCRB;9.956
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5005I3CRB;10.584
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5008CNCRB;10.584
MONTAGEM;07 - MONTAR PEÇA BOA-V004;B5014CKCRB;9.956
MONTAGEM;08 - MONTAR PEÇA BOA-V005;B50091CCRB;7.2
MONTAGEM;08 - MONTAR PEÇA BOA-V005;B5009IKCRB;5.2
MONTAGEM;08 - MONTAR PEÇA BOA-V005;B5009CLCRB;10
MONTAGEM;09 - GRAVAR PEÇA-V001;B5000R2CR3;0.389
MONTAGEM;09 - GRAVAR PEÇA-V001;B5002R0CRB;0.636
MONTAGEM;09 - GRAVAR PEÇA-V001;B5831C5CRB;0.559
MONTAGEM;09 - GRAVAR PEÇA-V001;B5000R0CRB;0.636
MONTAGEM;09 - GRAVAR PEÇA-V001;B5001R0CRB;0.636
MONTAGEM;09 - GRAVAR PEÇA-V001;B5026C5CR3;0.389
MONTAGEM;09 - GRAVAR PEÇA-V001;B5828C5CR3;0.435
MONTAGEM;09 - GRAVAR PEÇA-V001;B5013IACR3;0.389
MONTAGEM;09 - GRAVAR PEÇA-V001;B5003R2CRB;0.559
MONTAGEM;09 - GRAVAR PEÇA-V001;B5829C5CR3;0.379
MONTAGEM;09 - GRAVAR PEÇA-V001;M500617CR0;0.435
MONTAGEM;09 - GRAVAR PEÇA-V001;B5830C5CRB;0.455
MONTAGEM;09 - GRAVAR PEÇA-V001;B5002R2CR3;0.333
MONTAGEM;09 - GRAVAR PEÇA-V001;A5A6296C0C;1.4
MONTAGEM;09 - GRAVAR PEÇA-V001;A5A3220C0C;1.4
MONTAGEM;09 - GRAVAR PEÇA-V001;A5A3A3AC0C;1.4
MONTAGEM;09 - GRAVAR PEÇA-V001;ML0001;0.63
MONTAGEM;09 - GRAVAR PEÇA-V001;B5003IACR3;0.435
MONTAGEM;09 - GRAVAR PEÇA-V001;B5A3125C00;1.4
MONTAGEM;09 - GRAVAR PEÇA-V001;TE0187;0.7
MONTAGEM;09 - GRAVAR PEÇA-V001;B5004IACR3;0.379
MONTAGEM;09 - GRAVAR PEÇA-V001;CM0005;0.823
MONTAGEM;09 - GRAVAR PEÇA-V001;M500166CR2;0.636
MONTAGEM;09 - GRAVAR PEÇA-V001;M501323CR0;0.636
MONTAGEM;09 - GRAVAR PEÇA-V001;M501317R00;0.635
MONTAGEM;09 - GRAVAR PEÇA-V001;M500165CR2;0.636
MONTAGEM;09 - GRAVAR PEÇA-V001;M501324CR0;0.636
MONTAGEM;09 - GRAVAR PEÇA-V001;B5006CNCRB;0.63
MONTAGEM;09 - GRAVAR PEÇA-V001;M500407CR0;0.5
MONTAGEM;09 - GRAVAR PEÇA-V001;EM0560R0;0.5
MONTAGEM;09 - GRAVAR PEÇA-V001;B5005IACRB;0.455
MONTAGEM;09 - GRAVAR PEÇA-V001;B5004R2CRB;0.559
MONTAGEM;09 - GRAVAR PEÇA-V001;XL0001;0.8
MONTAGEM;09 - GRAVAR PEÇA-V001;EE0013R0;0.292
MONTAGEM;09 - GRAVAR PEÇA-V001;M500989R10;0.292
MONTAGEM;09 - GRAVAR PEÇA-V001;M500989R20;0.292
MONTAGEM;09 - GRAVAR PEÇA-V001;M500738CR0;0.697
MONTAGEM;09 - GRAVAR PEÇA-V001;M501033R00;0.636
MONTAGEM;09 - GRAVAR PEÇA-V001;M500825R20;0.435
MONTAGEM;09 - GRAVAR PEÇA-V001;B5015R0R0B;3.5
MONTAGEM;09 - GRAVAR PEÇA-V001;B5016R0R2B;2.8
MONTAGEM;09 - GRAVAR PEÇA-V001;B5003COCR0;1.263
MONTAGEM;09 - GRAVAR PEÇA-V001;M500825R00;0.6
MONTAGEM;09 - GRAVAR PEÇA-V001;M501032R00;0.636
MONTAGEM;09 - GRAVAR PEÇA-V001;M501032R20;0.636
MONTAGEM;09 - GRAVAR PEÇA-V001;M501033R20;0.635
MONTAGEM;09 - GRAVAR PEÇA-V001;B5001R2CR3;0.435
MONTAGEM;16 - SELAR PEÇA BOA-V001;A5A7809C0C;3
MONTAGEM;16 - SELAR PEÇA BOA-V001;B5005CYCRB;1
MONTAGEM;16 - SELAR PEÇA BOA-V001;B5008CLCRB;1
MONTAGEM;16 - SELAR PEÇA BOA-V001;B5007C8CRB;1
HIGH COAT;03 - CARREGAR GANCHEIRAS;75EE0001R0;0.001
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501082CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500899CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500853CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500851CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501065CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500096CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500852CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500270CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500850CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501064CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500095CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501066CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501063CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501019CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500948CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501036CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501316CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501097CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501044CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501070CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501075CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501037CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501315CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501071CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501074CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500990CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500991CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500992CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501028CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500815CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500816CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500823CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500824CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500881CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500883CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501029CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501030CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500289CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500292CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500916CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501317CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501032CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500885CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501033CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500886CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500094CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501038CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500242CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;EE0013;0.179
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500135CR2;0.179
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500098CR2;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500269CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500563CRB;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500264CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500988CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;CE0041;0.583
HIGH COAT;03 - CARREGAR GANCHEIRAS;CE0040;1.25
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500709CR2;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500849;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500561CRB;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500266CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;CE0042;0.35
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500562CRB;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500560CRB;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500450CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500900CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501079CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;79DM1051CR;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;79DE0159CR;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M5B9461CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500085CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500399CRB;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;79CM0007CR;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;79CM0009CR;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;79CM0008CR;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;79CM0010CR;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500825CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500817CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500826CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500818CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501041CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501043CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501095CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501010CR0;1.4
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500265CR0;0.119
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501318CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501011CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500452CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501096CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501099CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501081CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500901CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500087CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500086CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501042CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501080CR0;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;BM0005;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;BM0003;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;BM0006;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;BM0007;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;SE0046;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;SE0045;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;SE0047;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501045CR0;0.777
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500150CR2;0.199
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501034CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500887CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500092CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500093CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501035CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500888CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501073CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501069CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501098CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500091CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501083CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501072CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M501068CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500987CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500848CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500849CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500283CR0;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500368CR2;0.311
HIGH COAT;03 - CARREGAR GANCHEIRAS;EP0001;1.4
HIGH COAT;03 - CARREGAR GANCHEIRAS;M500090CR0;0.199
